════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午7:34:53
  結束時間: 2026/1/16 上午7:42:55
  模擬時長: 8 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 7 期
  總下注筆數: 1111 筆
  總下注金額: $1,643,400
  系統總損益: $689,600

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160457  undefined    170筆   $  257400  $  109800
  01160458  undefined    101筆   $  140100  $   86100
  01160459  undefined    105筆   $  149300  $   86500
  01160460  undefined    182筆   $  273300  $  149100
  01160461  undefined    108筆   $  149200  $   71600
  01160462  undefined    182筆   $  251100  $  100500
  01160463  undefined    105筆   $  174000  $   86000

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家016     30筆   $   51600  11/15        -$3300
  玩家024     37筆   $   41500  14/19        -$4700
  玩家011     33筆   $   35500  8/21        -$5100
  玩家013     38筆   $   62600  10/19        -$6900
  玩家010     36筆   $   49400  7/25       -$10100
  玩家025     36筆   $   58400  12/18       -$11200
  玩家021     40筆   $   41200  11/23       -$11700
  玩家018     40筆   $   71600  7/27       -$12400
  玩家022     33筆   $   50700  10/20       -$13700
  玩家002     34筆   $   33500  8/22       -$14100
  玩家012     35筆   $   61200  6/21       -$17400
  玩家004     29筆   $   38300  5/18       -$17900
  玩家019     25筆   $   23600  3/18       -$19600
  玩家001     41筆   $   53500  11/25       -$21100
  玩家009     38筆   $   64400  9/25       -$23500
  玩家030     45筆   $   66900  10/30       -$24300
  玩家026     38筆   $   40000  11/23       -$24600
  玩家023     33筆   $   68300  5/22       -$25100
  玩家029     46筆   $   62600  11/28       -$27300
  玩家003     24筆   $   36100  3/17       -$27700
  玩家020     39筆   $   49300  5/29       -$28400
  玩家028     37筆   $   53700  7/26       -$28600
  玩家014     25筆   $   37200  4/16       -$29400
  玩家008     47筆   $   62900  8/31       -$30000
  玩家005     36筆   $   43400  6/26       -$30700
  玩家017     46筆   $   81100  11/25       -$34300
  玩家007     32筆   $   62300  6/23       -$37700
  玩家027     41筆   $   78100  10/27       -$41100
  玩家015     46筆   $   65700  7/33       -$44000
  玩家006     51筆   $   98800  8/37       -$63700

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午7:35:25  01160456  玩家006    09  $  500  未中     -$500
  上午7:35:25  01160456  玩家003    16  $ 2000  未中    -$2000
  上午7:35:26  01160456  玩家007    28  $ 5000  未中    -$5000
  上午7:35:26  01160456  玩家015     大  $ 2000  未中    -$2000
  上午7:35:26  01160456  玩家008     小  $ 5000  中獎    +$5000
  上午7:35:27  01160456  玩家025     雙  $ 1000  中獎    +$1000
  上午7:35:27  01160456  玩家016    13  $  500  未中     -$500
  上午7:35:27  01160456  玩家020     大  $  500  未中     -$500
  上午7:35:28  01160456  玩家011    33  $  100  未中     -$100
  上午7:35:28  01160456  玩家027     雙  $ 2000  中獎    +$2000
  上午7:35:28  01160456  玩家019     小  $  500  中獎     +$500
  上午7:35:28  01160456  玩家003    10  $ 1000  未中    -$1000
  上午7:35:29  01160456  玩家015    39  $  100  未中     -$100
  上午7:35:29  01160456  玩家001    14  $ 5000  未中    -$5000
  上午7:35:29  01160456  玩家030    24  $  200  未中     -$200
  上午7:35:29  01160456  玩家010    22  $ 1000  未中    -$1000
  上午7:35:29  01160456  玩家027     大  $ 5000  未中    -$5000
  上午7:35:29  01160456  玩家012     大  $ 2000  未中    -$2000
  上午7:35:30  01160456  玩家025    37  $ 1000  未中    -$1000
  上午7:35:30  01160456  玩家029    29  $  100  未中     -$100
  上午7:35:30  01160456  玩家017     小  $  200  中獎     +$200
  上午7:35:30  01160456  玩家001    19  $ 2000  未中    -$2000
  上午7:35:31  01160456  玩家011    26  $  200  未中     -$200
  上午7:35:31  01160456  玩家030     雙  $  200  中獎     +$200
  上午7:35:31  01160456  玩家011     大  $  200  未中     -$200
  上午7:35:31  01160456  玩家023    27  $  200  未中     -$200
  上午7:35:31  01160456  玩家009    18  $ 2000  未中    -$2000
  上午7:35:32  01160456  玩家024     大  $  500  未中     -$500
  上午7:35:32  01160456  玩家006     單  $ 1000  未中    -$1000
  上午7:35:32  01160456  玩家010     小  $ 1000  中獎    +$1000
  上午7:35:33  01160456  玩家017    09  $  200  未中     -$200
  上午7:35:33  01160456  玩家006    09  $  100  未中     -$100
  上午7:35:33  01160456  玩家023     大  $ 1000  未中    -$1000
  上午7:35:33  01160456  玩家030    09  $ 2000  未中    -$2000
  上午7:35:33  01160456  玩家020     大  $  200  未中     -$200
  上午7:35:34  01160456  玩家026     小  $  500  中獎     +$500
  上午7:35:34  01160456  玩家002    39  $ 2000  未中    -$2000
  上午7:35:34  01160456  玩家026    03  $  500  未中     -$500
  上午7:35:34  01160456  玩家027     大  $  100  未中     -$100
  上午7:35:35  01160456  玩家004    09  $  500  未中     -$500
  上午7:35:35  01160456  玩家006    12  $ 5000  未中    -$5000
  上午7:35:35  01160456  玩家003    36  $  100  未中     -$100
  上午7:35:35  01160456  玩家017    17  $ 2000  未中    -$2000
  上午7:35:36  01160456  玩家008     雙  $  500  中獎     +$500
  上午7:35:36  01160456  玩家013     小  $ 2000  中獎    +$2000
  上午7:35:36  01160456  玩家013    09  $ 1000  未中    -$1000
  上午7:35:36  01160456  玩家022    01  $ 1000  未中    -$1000
  上午7:35:37  01160456  玩家003    28  $ 5000  未中    -$5000
  上午7:35:37  01160456  玩家005    25  $ 2000  未中    -$2000
  上午7:35:37  01160456  玩家007     大  $ 5000  未中    -$5000
  上午7:35:38  01160456  玩家019     雙  $  200  中獎     +$200
  上午7:35:38  01160456  玩家025    18  $ 1000  未中    -$1000
  上午7:35:38  01160456  玩家010    19  $ 5000  未中    -$5000
  上午7:35:38  01160456  玩家015    21  $ 5000  未中    -$5000
  上午7:35:38  01160456  玩家030     雙  $ 2000  中獎    +$2000
  上午7:35:39  01160456  玩家001     小  $ 5000  中獎    +$5000
  上午7:35:39  01160456  玩家024     小  $ 1000  中獎    +$1000
  上午7:35:39  01160456  玩家019    30  $ 1000  未中    -$1000
  上午7:35:39  01160456  玩家029    17  $ 2000  未中    -$2000
  上午7:35:39  01160456  玩家008     小  $ 5000  中獎    +$5000
  上午7:35:39  01160456  玩家021     大  $  100  未中     -$100
  上午7:35:40  01160456  玩家013    20  $ 5000  未中    -$5000
  上午7:35:40  01160456  玩家022     單  $  100  未中     -$100
  上午7:35:40  01160456  玩家021    03  $  100  未中     -$100
  上午7:35:40  01160456  玩家029     雙  $ 5000  中獎    +$5000
  上午7:35:40  01160456  玩家014     雙  $  100  中獎     +$100
  上午7:35:40  01160456  玩家007    07  $  100  未中     -$100
  上午7:35:40  01160456  玩家023    02  $  200  未中     -$200
  上午7:35:41  01160456  玩家030     大  $  200  未中     -$200
  上午7:35:41  01160456  玩家006    32  $ 5000  未中    -$5000
  上午7:35:41  01160456  玩家005     雙  $  500  中獎     +$500
  上午7:35:41  01160456  玩家005     單  $ 5000  未中    -$5000
  上午7:35:41  01160456  玩家007    11  $ 2000  未中    -$2000
  上午7:35:41  01160456  玩家008     單  $  500  未中     -$500
  上午7:35:42  01160456  玩家009     大  $ 2000  未中    -$2000
  上午7:35:42  01160456  玩家030    17  $ 2000  未中    -$2000
  上午7:35:42  01160456  玩家030    10  $  100  未中     -$100
  上午7:35:42  01160456  玩家017     大  $  500  未中     -$500
  上午7:35:42  01160456  玩家008    32  $ 5000  未中    -$5000
  上午7:35:43  01160456  玩家021    29  $  100  未中     -$100
  上午7:35:43  01160456  玩家027    19  $ 1000  未中    -$1000
  上午7:35:43  01160456  玩家002     單  $ 1000  未中    -$1000
  上午7:35:43  01160456  玩家009     小  $ 5000  中獎    +$5000
  上午7:35:43  01160456  玩家018     大  $  100  未中     -$100
  上午7:35:43  01160456  玩家019    38  $  100  未中     -$100
  上午7:35:44  01160456  玩家015     雙  $ 2000  中獎    +$2000
  上午7:35:44  01160456  玩家012    09  $ 2000  未中    -$2000
  上午7:35:44  01160456  玩家002     小  $ 1000  中獎    +$1000
  上午7:35:44  01160456  玩家021     小  $  500  中獎     +$500
  上午7:35:44  01160456  玩家021     小  $  100  中獎     +$100
  上午7:35:45  01160456  玩家005     小  $ 2000  中獎    +$2000
  上午7:35:45  01160456  玩家015    23  $ 2000  未中    -$2000
  上午7:35:45  01160456  玩家015    27  $  200  未中     -$200
  上午7:35:45  01160456  玩家014     單  $ 1000  未中    -$1000
  上午7:35:45  01160456  玩家024     雙  $ 5000  中獎    +$5000
  上午7:35:46  01160456  玩家021    34  $ 2000  未中    -$2000
  上午7:35:46  01160456  玩家009     單  $ 2000  未中    -$2000
  上午7:35:46  01160456  玩家026    34  $ 2000  未中    -$2000
  上午7:35:46  01160456  玩家009     小  $  500  中獎     +$500
  上午7:35:46  01160456  玩家014    03  $ 5000  未中    -$5000
  上午7:35:47  01160456  玩家021    31  $ 2000  未中    -$2000
  上午7:35:47  01160456  玩家017     小  $ 5000  中獎    +$5000
  上午7:35:47  01160456  玩家007    01  $  500  未中     -$500
  上午7:35:47  01160456  玩家009    14  $  500  未中     -$500
  上午7:35:47  01160456  玩家001     單  $ 5000  未中    -$5000
  上午7:35:48  01160456  玩家019    04  $  100  未中     -$100
  上午7:35:48  01160456  玩家015     大  $ 1000  未中    -$1000
  上午7:35:48  01160456  玩家010     大  $  500  未中     -$500
  上午7:35:49  01160456  玩家014    26  $  500  未中     -$500
  上午7:35:49  01160456  玩家019     大  $  500  未中     -$500
  上午7:35:49  01160456  玩家003     大  $  100  未中     -$100
  上午7:35:49  01160456  玩家008     小  $ 1000  中獎    +$1000
  上午7:35:49  01160456  玩家018     雙  $  200  中獎     +$200
  上午7:35:49  01160456  玩家027    30  $ 5000  未中    -$5000
  上午7:35:50  01160456  玩家026    16  $ 5000  未中    -$5000
  上午7:35:50  01160456  玩家014     雙  $  100  中獎     +$100
  上午7:35:50  01160456  玩家020    05  $ 1000  未中    -$1000
  上午7:35:50  01160456  玩家018     雙  $  500  中獎     +$500
  上午7:35:50  01160456  玩家002    30  $ 1000  未中    -$1000
  上午7:35:50  01160456  玩家003    25  $ 2000  未中    -$2000
  上午7:35:50  01160456  玩家008    23  $ 2000  未中    -$2000
  上午7:35:51  01160456  玩家005     大  $ 2000  未中    -$2000
  上午7:35:51  01160456  玩家012     大  $  500  未中     -$500
  上午7:35:51  01160456  玩家016     大  $  100  未中     -$100
  上午7:35:51  01160456  玩家026     單  $ 2000  未中    -$2000
  上午7:35:51  01160456  玩家006     單  $  200  未中     -$200
  上午7:35:51  01160456  玩家002    34  $  200  未中     -$200
  上午7:35:51  01160456  玩家022    09  $  100  未中     -$100
  上午7:35:52  01160456  玩家001    26  $ 1000  未中    -$1000
  上午7:35:52  01160456  玩家017    35  $  100  未中     -$100
  上午7:35:52  01160456  玩家028    10  $  200  未中     -$200
  上午7:35:52  01160456  玩家023     單  $ 2000  未中    -$2000
  上午7:36:14  01160457  玩家017    19  $  200  未中     -$200
  上午7:36:15  01160457  玩家028    09  $  200  未中     -$200
  上午7:36:15  01160457  玩家011     大  $  100  未中     -$100
  上午7:36:16  01160457  玩家018     大  $ 2000  未中    -$2000
  上午7:36:16  01160457  玩家010     雙  $ 1000  中獎    +$1000
  上午7:36:16  01160457  玩家022    01  $ 2000  未中    -$2000
  上午7:36:17  01160457  玩家024    08  $  200  未中     -$200
  上午7:36:18  01160457  玩家016     大  $  100  未中     -$100
  上午7:36:18  01160457  玩家014    12  $ 1000  未中    -$1000
  上午7:36:18  01160457  玩家025    08  $ 2000  未中    -$2000
  上午7:36:19  01160457  玩家024    18  $ 1000  未中    -$1000
  上午7:36:19  01160457  玩家022     單  $  200  未中     -$200
  上午7:36:19  01160457  玩家028     雙  $  200  中獎     +$200
  上午7:36:20  01160457  玩家017    37  $ 5000  未中    -$5000
  上午7:36:20  01160457  玩家026    36  $ 1000  未中    -$1000
  上午7:36:20  01160457  玩家013     雙  $ 2000  中獎    +$2000
  上午7:36:21  01160457  玩家020    09  $  500  未中     -$500
  上午7:36:21  01160457  玩家024     雙  $  100  中獎     +$100
  上午7:36:21  01160457  玩家008    27  $  200  未中     -$200
  上午7:36:22  01160457  玩家001     單  $ 2000  未中    -$2000
  上午7:36:22  01160457  玩家001    11  $  100  未中     -$100
  上午7:36:22  01160457  玩家020    36  $  100  未中     -$100
  上午7:36:23  01160457  玩家030     大  $  500  未中     -$500
  上午7:36:23  01160457  玩家016     雙  $  100  中獎     +$100
  上午7:36:24  01160457  玩家012     雙  $  200  中獎     +$200
  上午7:36:24  01160457  玩家005    21  $  200  未中     -$200
  上午7:36:25  01160457  玩家017     雙  $ 2000  中獎    +$2000
  上午7:36:25  01160457  玩家027     小  $ 2000  中獎    +$2000
  上午7:36:26  01160457  玩家028    28  $ 2000  未中    -$2000
  上午7:36:27  01160457  玩家006    01  $  200  未中     -$200
  上午7:36:27  01160457  玩家015    36  $  100  未中     -$100
  上午7:36:27  01160457  玩家002     雙  $  500  中獎     +$500
  上午7:36:27  01160457  玩家026    23  $  200  未中     -$200
  上午7:36:28  01160457  玩家021    10  $  200  未中     -$200
  上午7:36:28  01160457  玩家009    09  $ 1000  未中    -$1000
  上午7:36:28  01160457  玩家025    10  $ 1000  未中    -$1000
  上午7:36:28  01160457  玩家030     大  $  100  未中     -$100
  上午7:36:28  01160457  玩家019    36  $  100  未中     -$100
  上午7:36:29  01160457  玩家010    32  $ 2000  未中    -$2000
  上午7:36:29  01160457  玩家023     大  $ 5000  未中    -$5000
  上午7:36:30  01160457  玩家018     雙  $ 5000  中獎    +$5000
  上午7:36:30  01160457  玩家029    34  $ 1000  未中    -$1000
  上午7:36:31  01160457  玩家006    13  $ 5000  未中    -$5000
  上午7:36:32  01160457  玩家025    32  $ 5000  未中    -$5000
  上午7:36:32  01160457  玩家008    18  $  100  未中     -$100
  上午7:36:32  01160457  玩家006     大  $ 5000  未中    -$5000
  上午7:36:33  01160457  玩家009    22  $ 1000  未中    -$1000
  上午7:36:33  01160457  玩家003    26  $  200  未中     -$200
  上午7:36:33  01160457  玩家004     單  $ 5000  未中    -$5000
  上午7:36:34  01160457  玩家026     小  $ 1000  中獎    +$1000
  上午7:36:35  01160457  玩家029     大  $  100  未中     -$100
  上午7:36:35  01160457  玩家009     單  $  200  未中     -$200
  上午7:36:36  01160457  玩家017    02  $ 2000  未中    -$2000
  上午7:36:36  01160457  玩家021     雙  $  200  中獎     +$200
  上午7:36:37  01160457  玩家015     小  $ 2000  中獎    +$2000
  上午7:36:37  01160457  玩家025     單  $ 2000  未中    -$2000
  上午7:36:37  01160457  玩家030     小  $  200  中獎     +$200
  上午7:36:38  01160457  玩家026    22  $  500  未中     -$500
  上午7:36:38  01160457  玩家027     雙  $  100  中獎     +$100
  上午7:36:38  01160457  玩家002    11  $ 2000  未中    -$2000
  上午7:36:39  01160457  玩家018    04  $ 5000  未中    -$5000
  上午7:36:39  01160457  玩家006    30  $  100  未中     -$100
  上午7:36:39  01160457  玩家025    14  $ 2000  未中    -$2000
  上午7:36:39  01160457  玩家023     雙  $ 2000  中獎    +$2000
  上午7:36:39  01160457  玩家029    22  $  500  未中     -$500
  上午7:36:40  01160457  玩家010     大  $  100  未中     -$100
  上午7:36:40  01160457  玩家021     大  $ 5000  未中    -$5000
  上午7:36:40  01160457  玩家001     大  $  500  未中     -$500
  上午7:36:40  01160457  玩家025     大  $ 5000  未中    -$5000
  上午7:36:41  01160457  玩家028    30  $ 1000  未中    -$1000
  上午7:36:41  01160457  玩家006    12  $ 5000  未中    -$5000
  上午7:36:42  01160457  玩家029     大  $ 5000  未中    -$5000
  上午7:36:42  01160457  玩家008    34  $  100  未中     -$100
  上午7:36:43  01160457  玩家007    22  $ 2000  未中    -$2000
  上午7:36:44  01160457  玩家007     小  $ 2000  中獎    +$2000
  上午7:36:45  01160457  玩家018    31  $  100  未中     -$100
  上午7:36:45  01160457  玩家024     雙  $  200  中獎     +$200
  上午7:36:45  01160457  玩家016     雙  $  500  中獎     +$500
  上午7:36:46  01160457  玩家016     小  $  500  中獎     +$500
  上午7:36:46  01160457  玩家013    26  $ 5000  未中    -$5000
  上午7:36:46  01160457  玩家029     小  $  100  中獎     +$100
  上午7:36:47  01160457  玩家018    03  $  500  未中     -$500
  上午7:36:47  01160457  玩家012     雙  $  500  中獎     +$500
  上午7:36:48  01160457  玩家010     大  $ 1000  未中    -$1000
  上午7:36:48  01160457  玩家015    26  $  500  未中     -$500
  上午7:36:48  01160457  玩家003     大  $ 1000  未中    -$1000
  上午7:36:48  01160457  玩家007     小  $ 2000  中獎    +$2000
  上午7:36:49  01160457  玩家027     單  $  200  未中     -$200
  上午7:36:49  01160457  玩家017     雙  $  100  中獎     +$100
  上午7:36:49  01160457  玩家028    12  $  200  未中     -$200
  上午7:36:50  01160457  玩家030    14  $ 1000  未中    -$1000
  上午7:36:50  01160457  玩家020     單  $ 5000  未中    -$5000
  上午7:36:50  01160457  玩家013     單  $ 1000  未中    -$1000
  上午7:36:50  01160457  玩家011    15  $  200  未中     -$200
  上午7:36:51  01160457  玩家022     雙  $ 2000  中獎    +$2000
  上午7:36:51  01160457  玩家016     雙  $  500  中獎     +$500
  上午7:36:51  01160457  玩家009     單  $ 5000  未中    -$5000
  上午7:36:51  01160457  玩家004    27  $ 1000  未中    -$1000
  上午7:36:51  01160457  玩家026     單  $  100  未中     -$100
  上午7:36:51  01160457  玩家002    02  $  200  未中     -$200
  上午7:36:51  01160457  玩家005    32  $  200  未中     -$200
  上午7:37:14  01160458  玩家018    17  $  200  未中     -$200
  上午7:37:14  01160458  玩家006     大  $  500  未中     -$500
  上午7:37:15  01160458  玩家029    07  $  200  未中     -$200
  上午7:37:15  01160458  玩家015    05  $ 1000  未中    -$1000
  上午7:37:16  01160458  玩家013     單  $ 5000  未中    -$5000
  上午7:37:16  01160458  玩家022     大  $  500  未中     -$500
  上午7:37:17  01160458  玩家019    17  $  100  未中     -$100
  上午7:37:17  01160458  玩家007    24  $  100  未中     -$100
  上午7:37:17  01160458  玩家006    38  $ 2000  未中    -$2000
  上午7:37:17  01160458  玩家028     單  $  200  未中     -$200
  上午7:37:18  01160458  玩家006    27  $  500  未中     -$500
  上午7:37:18  01160458  玩家024    10  $  100  未中     -$100
  上午7:37:18  01160458  玩家015     雙  $ 2000  中獎    +$2000
  上午7:37:19  01160458  玩家029    09  $ 1000  未中    -$1000
  上午7:37:20  01160458  玩家008    25  $ 5000  未中    -$5000
  上午7:37:21  01160458  玩家018    16  $ 1000  未中    -$1000
  上午7:37:21  01160458  玩家015    11  $  500  未中     -$500
  上午7:37:22  01160458  玩家026     小  $  100  中獎     +$100
  上午7:37:22  01160458  玩家007     雙  $  100  中獎     +$100
  上午7:37:22  01160458  玩家001    08  $  200  未中     -$200
  上午7:37:22  01160458  玩家028    36  $ 2000  未中    -$2000
  上午7:37:23  01160458  玩家020    10  $ 2000  未中    -$2000
  上午7:37:23  01160458  玩家013    37  $ 2000  未中    -$2000
  上午7:37:23  01160458  玩家029    37  $ 5000  未中    -$5000
  上午7:37:23  01160458  玩家014     單  $  200  未中     -$200
  上午7:37:23  01160458  玩家003    16  $  100  未中     -$100
  上午7:37:23  01160458  玩家027    04  $ 2000  未中    -$2000
  上午7:37:24  01160458  玩家029    39  $  100  未中     -$100
  上午7:37:24  01160458  玩家008    37  $  100  未中     -$100
  上午7:37:24  01160458  玩家002    23  $  100  未中     -$100
  上午7:37:25  01160458  玩家029     雙  $ 1000  中獎    +$1000
  上午7:37:25  01160458  玩家027     大  $ 1000  未中    -$1000
  上午7:37:26  01160458  玩家017     大  $ 5000  未中    -$5000
  上午7:37:26  01160458  玩家023     單  $  200  未中     -$200
  上午7:37:27  01160458  玩家019     小  $  500  中獎     +$500
  上午7:37:27  01160458  玩家028     大  $ 1000  未中    -$1000
  上午7:37:27  01160458  玩家024    08  $ 2000  未中    -$2000
  上午7:37:27  01160458  玩家017     小  $ 5000  中獎    +$5000
  上午7:37:27  01160458  玩家011    15  $  500  未中     -$500
  上午7:37:28  01160458  玩家003     單  $ 2000  未中    -$2000
  上午7:37:29  01160458  玩家008     單  $  100  未中     -$100
  上午7:37:30  01160458  玩家007    30  $ 5000  未中    -$5000
  上午7:37:30  01160458  玩家013     雙  $ 5000  中獎    +$5000
  上午7:37:31  01160458  玩家029     單  $ 1000  未中    -$1000
  上午7:37:31  01160458  玩家008     小  $  500  中獎     +$500
  上午7:37:32  01160458  玩家007     大  $  200  未中     -$200
  上午7:37:32  01160458  玩家026     大  $ 1000  未中    -$1000
  上午7:37:32  01160458  玩家023    31  $ 2000  未中    -$2000
  上午7:37:32  01160458  玩家006    01  $ 5000  未中    -$5000
  上午7:37:33  01160458  玩家028     大  $  200  未中     -$200
  上午7:37:33  01160458  玩家026    02  $ 1000  未中    -$1000
  上午7:37:33  01160458  玩家008    34  $  100  未中     -$100
  上午7:37:33  01160458  玩家005    11  $ 2000  未中    -$2000
  上午7:37:33  01160458  玩家016     小  $ 5000  中獎    +$5000
  上午7:37:33  01160458  玩家022    20  $  200  未中     -$200
  上午7:37:34  01160458  玩家008    20  $ 5000  未中    -$5000
  上午7:37:34  01160458  玩家010    15  $  500  未中     -$500
  上午7:37:34  01160458  玩家023    04  $ 2000  未中    -$2000
  上午7:37:34  01160458  玩家003     小  $  100  中獎     +$100
  上午7:37:34  01160458  玩家016    31  $ 1000  未中    -$1000
  上午7:37:35  01160458  玩家028    03  $ 1000  未中    -$1000
  上午7:37:35  01160458  玩家021     單  $  500  未中     -$500
  上午7:37:35  01160458  玩家011    39  $  200  未中     -$200
  上午7:37:35  01160458  玩家027    29  $  200  未中     -$200
  上午7:37:35  01160458  玩家029     大  $  100  未中     -$100
  上午7:37:36  01160458  玩家007    38  $ 5000  未中    -$5000
  上午7:37:36  01160458  玩家006     大  $  200  未中     -$200
  上午7:37:36  01160458  玩家026     雙  $  100  中獎     +$100
  上午7:37:36  01160458  玩家027     雙  $  100  中獎     +$100
  上午7:37:36  01160458  玩家024     小  $ 2000  中獎    +$2000
  上午7:37:37  01160458  玩家030     大  $  100  未中     -$100
  上午7:37:37  01160458  玩家029    03  $ 5000  未中    -$5000
  上午7:37:37  01160458  玩家001     小  $  500  中獎     +$500
  上午7:37:38  01160458  玩家027     大  $  100  未中     -$100
  上午7:37:38  01160458  玩家013     單  $ 2000  未中    -$2000
  上午7:37:39  01160458  玩家020     小  $  500  中獎     +$500
  上午7:37:39  01160458  玩家009     小  $  200  中獎     +$200
  上午7:37:40  01160458  玩家005    22  $ 1000  未中    -$1000
