════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午7:43:08
  結束時間: 2026/1/16 上午7:47:13
  模擬時長: 4.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 4 期
  總下注筆數: 578 筆
  總下注金額: $826,400
  系統總損益: $508,300

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160465  undefined    115筆   $  157500  $  103300
  01160466  undefined    177筆   $  262500  $  168500
  01160467  undefined    184筆   $  241500  $  139300
  01160468  undefined    100筆   $  163400  $   97200

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家019     15筆   $   20100  6/9        +$7100
  玩家014     22筆   $   36400  8/14        -$4000
  玩家006     17筆   $   16000  5/12        -$7600
  玩家018     21筆   $   17800  9/12        -$8000
  玩家026     13筆   $   12900  3/10        -$8500
  玩家003     16筆   $   23200  3/12       -$11800
  玩家015     18筆   $   27600  3/15       -$12600
  玩家028     15筆   $   17600  3/12       -$12800
  玩家004     18筆   $   18400  2/16       -$13400
  玩家020     25筆   $   28300  5/20       -$13700
  玩家007     15筆   $   24000  2/13       -$13800
  玩家016     18筆   $   17200  4/14       -$13800
  玩家022     21筆   $   32800  6/15       -$15000
  玩家024     21筆   $   28100  4/17       -$15700
  玩家027     20筆   $   24900  3/17       -$16700
  玩家010     20筆   $   29300  5/15       -$17900
  玩家008     17筆   $   27400  6/11       -$18000
  玩家005     20筆   $   27900  6/14       -$18300
  玩家013     21筆   $   26500  6/14       -$19000
  玩家009     18筆   $   24800  6/12       -$19600
  玩家021     31筆   $   34000  9/22       -$20400
  玩家002     12筆   $   21000  1/11       -$20600
  玩家011     20筆   $   32000  3/17       -$20600
  玩家017     18筆   $   25300  4/14       -$20700
  玩家001     22筆   $   38800  7/15       -$24000
  玩家030     17筆   $   35200  4/13       -$24200
  玩家012     22筆   $   36100  4/18       -$28900
  玩家029     19筆   $   30400  1/18       -$30000
  玩家025     26筆   $   46400  5/21       -$32000
  玩家023     20筆   $   46000  4/16       -$33800

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午7:43:44  01160464  玩家005     單  $  200  未中     -$200
  上午7:43:44  01160464  玩家007     單  $ 5000  未中    -$5000
  上午7:43:45  01160464  玩家001    32  $ 2000  未中    -$2000
  上午7:43:45  01160464  玩家025    35  $  100  未中     -$100
  上午7:43:45  01160464  玩家012    34  $ 2000  未中    -$2000
  上午7:43:46  01160464  玩家030    17  $ 5000  未中    -$5000
  上午7:43:46  01160464  玩家014     小  $  200  中獎     +$200
  上午7:43:47  01160464  玩家027     大  $ 2000  未中    -$2000
  上午7:43:48  01160464  玩家010     單  $ 2000  未中    -$2000
  上午7:43:48  01160464  玩家012    11  $  500  未中     -$500
  上午7:43:48  01160464  玩家025    28  $ 5000  未中    -$5000
  上午7:43:48  01160464  玩家030    14  $  200  未中     -$200
  上午7:43:49  01160464  玩家001    24  $ 5000  未中    -$5000
  上午7:43:50  01160464  玩家017    07  $  200  未中     -$200
  上午7:43:50  01160464  玩家015     大  $  500  未中     -$500
  上午7:43:50  01160464  玩家024    21  $  500  未中     -$500
  上午7:43:50  01160464  玩家016     單  $ 2000  未中    -$2000
  上午7:43:50  01160464  玩家027    16  $ 5000  未中    -$5000
  上午7:43:50  01160464  玩家007    17  $  100  未中     -$100
  上午7:43:51  01160464  玩家016    17  $  200  未中     -$200
  上午7:43:51  01160464  玩家021     大  $  500  未中     -$500
  上午7:43:51  01160464  玩家017     小  $  100  中獎     +$100
  上午7:43:51  01160464  玩家014     雙  $ 5000  中獎    +$5000
  上午7:43:52  01160464  玩家018     雙  $ 1000  中獎    +$1000
  上午7:44:13  01160465  玩家009    12  $ 1000  未中    -$1000
  上午7:44:14  01160465  玩家007    16  $ 5000  未中    -$5000
  上午7:44:14  01160465  玩家023     單  $ 5000  未中    -$5000
  上午7:44:14  01160465  玩家018     雙  $  100  中獎     +$100
  上午7:44:15  01160465  玩家030     雙  $  100  中獎     +$100
  上午7:44:15  01160465  玩家023     小  $  500  中獎     +$500
  上午7:44:15  01160465  玩家011    12  $  100  未中     -$100
  上午7:44:15  01160465  玩家007    38  $ 1000  未中    -$1000
  上午7:44:15  01160465  玩家003     大  $  100  未中     -$100
  上午7:44:15  01160465  玩家001     小  $  500  中獎     +$500
  上午7:44:16  01160465  玩家020     大  $ 2000  未中    -$2000
  上午7:44:16  01160465  玩家008    22  $ 2000  未中    -$2000
  上午7:44:17  01160465  玩家018    30  $  500  未中     -$500
  上午7:44:17  01160465  玩家009     單  $ 1000  未中    -$1000
  上午7:44:17  01160465  玩家023    11  $  100  未中     -$100
  上午7:44:17  01160465  玩家010    22  $  100  未中     -$100
  上午7:44:17  01160465  玩家019     雙  $ 2000  中獎    +$2000
  上午7:44:18  01160465  玩家011    20  $ 2000  未中    -$2000
  上午7:44:18  01160465  玩家010    05  $  500  未中     -$500
  上午7:44:18  01160465  玩家009     大  $ 5000  未中    -$5000
  上午7:44:19  01160465  玩家028     雙  $  200  中獎     +$200
  上午7:44:19  01160465  玩家025    09  $ 1000  未中    -$1000
  上午7:44:19  01160465  玩家002    30  $  100  未中     -$100
  上午7:44:19  01160465  玩家002    38  $  500  未中     -$500
  上午7:44:20  01160465  玩家021    16  $  200  未中     -$200
  上午7:44:20  01160465  玩家006    18  $ 5000  未中    -$5000
  上午7:44:20  01160465  玩家006     單  $ 1000  未中    -$1000
  上午7:44:20  01160465  玩家027    29  $ 1000  未中    -$1000
  上午7:44:20  01160465  玩家018    31  $  100  未中     -$100
  上午7:44:20  01160465  玩家021    09  $ 5000  未中    -$5000
  上午7:44:21  01160465  玩家014     小  $ 2000  中獎    +$2000
  上午7:44:21  01160465  玩家013     小  $ 1000  中獎    +$1000
  上午7:44:21  01160465  玩家001     小  $  200  中獎     +$200
  上午7:44:21  01160465  玩家015     單  $ 1000  未中    -$1000
  上午7:44:21  01160465  玩家027     單  $ 5000  未中    -$5000
  上午7:44:22  01160465  玩家016    22  $  200  未中     -$200
  上午7:44:22  01160465  玩家022     雙  $  500  中獎     +$500
  上午7:44:22  01160465  玩家010    25  $ 1000  未中    -$1000
  上午7:44:22  01160465  玩家024     大  $ 1000  未中    -$1000
  上午7:44:22  01160465  玩家017    09  $  100  未中     -$100
  上午7:44:22  01160465  玩家017     大  $  200  未中     -$200
  上午7:44:23  01160465  玩家001     單  $ 2000  未中    -$2000
  上午7:44:23  01160465  玩家004     雙  $ 2000  中獎    +$2000
  上午7:44:23  01160465  玩家008    11  $ 1000  未中    -$1000
  上午7:44:23  01160465  玩家011    37  $  100  未中     -$100
  上午7:44:23  01160465  玩家024    03  $ 1000  未中    -$1000
  上午7:44:23  01160465  玩家020     小  $ 5000  中獎    +$5000
  上午7:44:23  01160465  玩家004    15  $ 1000  未中    -$1000
  上午7:44:23  01160465  玩家018    38  $ 2000  未中    -$2000
  上午7:44:23  01160465  玩家009     雙  $ 1000  中獎    +$1000
  上午7:44:24  01160465  玩家013     單  $ 2000  未中    -$2000
  上午7:44:24  01160465  玩家009     單  $ 1000  未中    -$1000
  上午7:44:24  01160465  玩家008     大  $ 1000  未中    -$1000
  上午7:44:24  01160465  玩家027    38  $  500  未中     -$500
  上午7:44:24  01160465  玩家020    19  $  500  未中     -$500
  上午7:44:25  01160465  玩家027     單  $  100  未中     -$100
  上午7:44:25  01160465  玩家016    18  $  100  未中     -$100
  上午7:44:25  01160465  玩家022    37  $  500  未中     -$500
  上午7:44:25  01160465  玩家009     雙  $  100  中獎     +$100
  上午7:44:25  01160465  玩家022     雙  $ 5000  中獎    +$5000
  上午7:44:25  01160465  玩家019    05  $  100  未中     -$100
  上午7:44:25  01160465  玩家018     大  $  100  未中     -$100
  上午7:44:26  01160465  玩家021    23  $ 5000  未中    -$5000
  上午7:44:26  01160465  玩家030    32  $ 5000  未中    -$5000
  上午7:44:26  01160465  玩家027    17  $  200  未中     -$200
  上午7:44:26  01160465  玩家006    19  $  500  未中     -$500
  上午7:44:26  01160465  玩家021     小  $ 2000  中獎    +$2000
  上午7:44:27  01160465  玩家023     大  $  100  未中     -$100
  上午7:44:27  01160465  玩家018     雙  $  500  中獎     +$500
  上午7:44:27  01160465  玩家029     大  $ 5000  未中    -$5000
  上午7:44:27  01160465  玩家011    18  $ 5000  未中    -$5000
  上午7:44:27  01160465  玩家012    16  $ 5000  未中    -$5000
  上午7:44:27  01160465  玩家023    26  $ 2000  未中    -$2000
  上午7:44:27  01160465  玩家017     單  $ 5000  未中    -$5000
  上午7:44:27  01160465  玩家016     小  $  200  中獎     +$200
  上午7:44:28  01160465  玩家025     單  $  100  未中     -$100
  上午7:44:28  01160465  玩家010    03  $  500  未中     -$500
  上午7:44:29  01160465  玩家028    15  $  100  未中     -$100
  上午7:44:29  01160465  玩家030     雙  $ 5000  中獎    +$5000
  上午7:44:29  01160465  玩家020    39  $  200  未中     -$200
  上午7:44:29  01160465  玩家017    28  $  500  未中     -$500
  上午7:44:29  01160465  玩家014    08  $  100  未中     -$100
  上午7:44:30  01160465  玩家012    04  $ 2000  未中    -$2000
  上午7:44:30  01160465  玩家021    29  $  500  未中     -$500
  上午7:44:30  01160465  玩家007    06  $  500  未中     -$500
  上午7:44:30  01160465  玩家014     小  $ 1000  中獎    +$1000
  上午7:44:30  01160465  玩家014     小  $  500  中獎     +$500
  上午7:44:31  01160465  玩家026    02  $ 5000  未中    -$5000
  上午7:44:31  01160465  玩家016    25  $ 2000  未中    -$2000
  上午7:44:31  01160465  玩家028    34  $  200  未中     -$200
  上午7:44:32  01160465  玩家006     單  $  500  未中     -$500
  上午7:44:33  01160465  玩家019    37  $ 2000  未中    -$2000
  上午7:44:33  01160465  玩家024    17  $  100  未中     -$100
  上午7:44:33  01160465  玩家025     大  $  100  未中     -$100
  上午7:44:33  01160465  玩家021     雙  $ 2000  中獎    +$2000
  上午7:44:34  01160465  玩家020    01  $ 1000  未中    -$1000
  上午7:44:34  01160465  玩家002     單  $ 5000  未中    -$5000
  上午7:44:34  01160465  玩家010     雙  $  500  中獎     +$500
  上午7:44:34  01160465  玩家003     小  $  100  中獎     +$100
  上午7:44:34  01160465  玩家004    15  $  500  未中     -$500
  上午7:44:35  01160465  玩家011    25  $ 1000  未中    -$1000
  上午7:44:35  01160465  玩家001    07  $ 5000  未中    -$5000
  上午7:44:35  01160465  玩家022     單  $ 1000  未中    -$1000
  上午7:44:35  01160465  玩家024    29  $  200  未中     -$200
  上午7:44:36  01160465  玩家029    09  $  100  未中     -$100
  上午7:44:36  01160465  玩家021     單  $  100  未中     -$100
  上午7:44:36  01160465  玩家019     雙  $ 5000  中獎    +$5000
  上午7:44:36  01160465  玩家014    19  $ 5000  未中    -$5000
  上午7:44:36  01160465  玩家006     大  $  100  未中     -$100
  上午7:44:36  01160465  玩家025    16  $ 2000  未中    -$2000
  上午7:44:36  01160465  玩家020     單  $  100  未中     -$100
  上午7:44:37  01160465  玩家009     雙  $  200  中獎     +$200
  上午7:44:37  01160465  玩家012     大  $ 2000  未中    -$2000
  上午7:44:37  01160465  玩家006    13  $  500  未中     -$500
  上午7:44:37  01160465  玩家018     小  $  100  中獎     +$100
  上午7:44:38  01160465  玩家026    10  $  100  未中     -$100
  上午7:44:38  01160465  玩家022     小  $ 2000  中獎    +$2000
  上午7:44:38  01160465  玩家003    30  $ 2000  未中    -$2000
  上午7:44:38  01160465  玩家026     大  $ 2000  未中    -$2000
  上午7:44:38  01160465  玩家010     大  $ 1000  未中    -$1000
  上午7:44:39  01160465  玩家024     大  $ 1000  未中    -$1000
  上午7:44:39  01160465  玩家007    33  $  100  未中     -$100
  上午7:44:39  01160465  玩家024    12  $ 5000  未中    -$5000
  上午7:44:39  01160465  玩家025    02  $ 5000  未中    -$5000
  上午7:44:39  01160465  玩家019     單  $  100  未中     -$100
  上午7:44:39  01160465  玩家023    23  $ 1000  未中    -$1000
  上午7:44:40  01160465  玩家004    19  $ 1000  未中    -$1000
  上午7:44:40  01160465  玩家013     雙  $  100  中獎     +$100
  上午7:44:40  01160465  玩家008     小  $ 2000  中獎    +$2000
  上午7:44:41  01160465  玩家029    32  $ 1000  未中    -$1000
  上午7:44:41  01160465  玩家025     雙  $  100  中獎     +$100
  上午7:44:41  01160465  玩家021    26  $  100  未中     -$100
  上午7:44:41  01160465  玩家015     大  $ 2000  未中    -$2000
  上午7:44:42  01160465  玩家029     小  $  200  中獎     +$200
  上午7:44:42  01160465  玩家030    23  $ 2000  未中    -$2000
  上午7:44:42  01160465  玩家005    39  $ 2000  未中    -$2000
  上午7:44:42  01160465  玩家016     小  $  500  中獎     +$500
  上午7:44:43  01160465  玩家019    18  $  100  未中     -$100
  上午7:44:43  01160465  玩家024     單  $  100  未中     -$100
  上午7:44:43  01160465  玩家008     雙  $  500  中獎     +$500
  上午7:44:43  01160465  玩家022    13  $  200  未中     -$200
  上午7:44:44  01160465  玩家021     雙  $  200  中獎     +$200
  上午7:44:44  01160465  玩家012     大  $ 5000  未中    -$5000
  上午7:44:44  01160465  玩家024    09  $ 5000  未中    -$5000
  上午7:44:44  01160465  玩家025     雙  $ 1000  中獎    +$1000
  上午7:44:45  01160465  玩家008     小  $  500  中獎     +$500
  上午7:44:45  01160465  玩家011    06  $  500  未中     -$500
  上午7:44:45  01160465  玩家023     單  $ 5000  未中    -$5000
  上午7:44:45  01160465  玩家012    35  $  500  未中     -$500
  上午7:44:46  01160465  玩家028    03  $ 1000  未中    -$1000
  上午7:44:46  01160465  玩家023     大  $ 2000  未中    -$2000
  上午7:44:46  01160465  玩家001    24  $  500  未中     -$500
  上午7:44:47  01160465  玩家015     單  $ 5000  未中    -$5000
  上午7:44:47  01160465  玩家004     單  $ 2000  未中    -$2000
  上午7:44:47  01160465  玩家026    04  $  200  未中     -$200
  上午7:44:47  01160465  玩家027     雙  $  100  中獎     +$100
  上午7:44:48  01160465  玩家027    10  $ 1000  未中    -$1000
  上午7:44:48  01160465  玩家004    24  $ 1000  未中    -$1000
  上午7:44:48  01160465  玩家013    28  $  500  未中     -$500
  上午7:44:48  01160465  玩家022     大  $ 5000  未中    -$5000
  上午7:44:49  01160465  玩家014    28  $ 1000  未中    -$1000
  上午7:44:49  01160465  玩家020    33  $  500  未中     -$500
  上午7:44:49  01160465  玩家005     小  $ 2000  中獎    +$2000
  上午7:44:49  01160465  玩家002    08  $  500  未中     -$500
  上午7:44:50  01160465  玩家021     單  $  500  未中     -$500
  上午7:44:50  01160465  玩家009    02  $ 5000  未中    -$5000
  上午7:44:50  01160465  玩家019     單  $  100  未中     -$100
  上午7:44:50  01160465  玩家007    21  $ 5000  未中    -$5000
  上午7:44:50  01160465  玩家009     單  $ 2000  未中    -$2000
  上午7:44:50  01160465  玩家001     小  $  500  中獎     +$500
  上午7:44:51  01160465  玩家004    11  $ 1000  未中    -$1000
  上午7:44:51  01160465  玩家022    24  $ 2000  未中    -$2000
  上午7:44:51  01160465  玩家025    01  $  500  未中     -$500
  上午7:44:51  01160465  玩家001     大  $  100  未中     -$100
  上午7:44:52  01160465  玩家005    24  $  500  未中     -$500
  上午7:44:52  01160465  玩家007     單  $  200  未中     -$200
  上午7:44:52  01160465  玩家029    05  $ 5000  未中    -$5000
  上午7:45:13  01160466  玩家005     小  $ 1000  中獎    +$1000
  上午7:45:14  01160466  玩家022     雙  $  200  中獎     +$200
  上午7:45:14  01160466  玩家003     單  $  500  未中     -$500
  上午7:45:15  01160466  玩家012     大  $  100  未中     -$100
  上午7:45:15  01160466  玩家015    31  $  500  未中     -$500
  上午7:45:15  01160466  玩家014    38  $ 2000  未中    -$2000
  上午7:45:15  01160466  玩家006     大  $ 2000  未中    -$2000
  上午7:45:15  01160466  玩家029     大  $ 5000  未中    -$5000
  上午7:45:15  01160466  玩家012     單  $ 2000  未中    -$2000
  上午7:45:15  01160466  玩家025     單  $  200  未中     -$200
  上午7:45:16  01160466  玩家025    08  $ 5000  未中    -$5000
  上午7:45:16  01160466  玩家021     雙  $ 1000  中獎    +$1000
  上午7:45:16  01160466  玩家009     小  $ 1000  中獎    +$1000
  上午7:45:16  01160466  玩家001    27  $ 5000  未中    -$5000
  上午7:45:16  01160466  玩家023    34  $ 5000  未中    -$5000
  上午7:45:16  01160466  玩家028     小  $  200  中獎     +$200
  上午7:45:16  01160466  玩家027    16  $ 2000  未中    -$2000
  上午7:45:17  01160466  玩家022    13  $  200  未中     -$200
  上午7:45:17  01160466  玩家013    34  $  500  未中     -$500
  上午7:45:17  01160466  玩家008    14  $  100  未中     -$100
  上午7:45:17  01160466  玩家009    13  $  100  未中     -$100
  上午7:45:17  01160466  玩家014    01  $  100  未中     -$100
  上午7:45:17  01160466  玩家006     單  $  500  未中     -$500
  上午7:45:18  01160466  玩家008    37  $ 1000  未中    -$1000
  上午7:45:18  01160466  玩家020     大  $  100  未中     -$100
  上午7:45:18  01160466  玩家012     大  $  200  未中     -$200
  上午7:45:18  01160466  玩家027    15  $  100  未中     -$100
  上午7:45:19  01160466  玩家011     小  $ 5000  中獎    +$5000
  上午7:45:19  01160466  玩家030     大  $ 5000  未中    -$5000
  上午7:45:19  01160466  玩家020     小  $  200  中獎     +$200
  上午7:45:19  01160466  玩家002    29  $ 2000  未中    -$2000
  上午7:45:19  01160466  玩家017     雙  $  100  中獎     +$100
  上午7:45:19  01160466  玩家001    38  $ 2000  未中    -$2000
  上午7:45:19  01160466  玩家013     大  $ 2000  未中    -$2000
  上午7:45:20  01160466  玩家011    15  $ 5000  未中    -$5000
  上午7:45:20  01160466  玩家022    38  $ 1000  未中    -$1000
  上午7:45:20  01160466  玩家014    34  $ 1000  未中    -$1000
  上午7:45:21  01160466  玩家030     雙  $  200  中獎     +$200
  上午7:45:21  01160466  玩家022     大  $ 1000  未中    -$1000
  上午7:45:21  01160466  玩家021    26  $ 2000  未中    -$2000
  上午7:45:21  01160466  玩家012     大  $ 5000  未中    -$5000
  上午7:45:21  01160466  玩家001    06  $ 1000  未中    -$1000
  上午7:45:21  01160466  玩家002     單  $ 2000  未中    -$2000
  上午7:45:22  01160466  玩家021     大  $ 5000  未中    -$5000
  上午7:45:22  01160466  玩家004     大  $  500  未中     -$500
  上午7:45:22  01160466  玩家017    20  $ 5000  未中    -$5000
  上午7:45:23  01160466  玩家010     小  $ 2000  中獎    +$2000
  上午7:45:23  01160466  玩家008     雙  $ 1000  中獎    +$1000
  上午7:45:23  01160466  玩家003     單  $ 5000  未中    -$5000
  上午7:45:23  01160466  玩家011     單  $  200  未中     -$200
  上午7:45:24  01160466  玩家029    32  $ 5000  未中    -$5000
  上午7:45:24  01160466  玩家027    09  $  100  未中     -$100
  上午7:45:24  01160466  玩家016    39  $  500  未中     -$500
  上午7:45:24  01160466  玩家022     單  $ 2000  未中    -$2000
  上午7:45:24  01160466  玩家028     單  $  200  未中     -$200
  上午7:45:24  01160466  玩家012     大  $  100  未中     -$100
  上午7:45:25  01160466  玩家002     雙  $  200  中獎     +$200
  上午7:45:25  01160466  玩家025     雙  $  100  中獎     +$100
  上午7:45:26  01160466  玩家003    15  $  500  未中     -$500
  上午7:45:26  01160466  玩家023    10  $ 5000  未中    -$5000
  上午7:45:26  01160466  玩家016     單  $ 2000  未中    -$2000
  上午7:45:26  01160466  玩家017    13  $  100  未中     -$100
