════════════════════════════════════════════════════════════
                    模擬下注報表
════════════════════════════════════════════════════════════

【基本資訊】
  開始時間: 2026/1/16 上午11:47:05
  結束時間: 2026/1/16 上午11:57:09
  模擬時長: 10.1 分鐘
  模擬玩家: 30 人

【總計統計】
  總期數: 10 期
  總下注筆數: 1183 筆
  總下注金額: $1,671,400
  系統總損益: $316,080

────────────────────────────────────────────────────────────
【各期開獎記錄】
────────────────────────────────────────────────────────────
  期數          開獎  下注數  總金額      系統損益
  01160709  09    105筆   $  156500  $  -16940
  01160710  34    116筆   $  188900  $   99300
  01160711  29     97筆   $  116300  $   73860
  01160712  22    132筆   $  166100  $   79220
  01160713  19    129筆   $  161100  $   45700
  01160714  29    121筆   $  195000  $ -177840
  01160715  07    129筆   $  196800  $   81680
  01160716  21     98筆   $  122100  $   43740
  01160717  14    131筆   $  176700  $   50060
  01160718  03    125筆   $  191900  $   37300

────────────────────────────────────────────────────────────
【玩家損益排行】
────────────────────────────────────────────────────────────
  玩家        下注數  總下注      勝/負     損益
  玩家007     50筆   $   73700  17/33      +$151500
  玩家022     38筆   $   35900  9/29       +$56580
  玩家016     52筆   $   71400  14/38       +$49760
  玩家012     45筆   $   69100  9/36       +$22980
  玩家009     31筆   $   46200  8/23       +$22040
  玩家010     40筆   $   69300  10/30       +$10700
  玩家006     49筆   $   43200  21/28        +$3200
  玩家003     36筆   $   46700  12/24        -$3260
  玩家030     35筆   $   53300  9/26       -$10020
  玩家028     26筆   $   40000  9/17       -$13200
  玩家026     35筆   $   56400  8/27       -$14520
  玩家005     47筆   $   45100  16/31       -$15540
  玩家001     24筆   $   37800  6/18       -$16800
  玩家008     36筆   $   46800  10/26       -$19840
  玩家023     41筆   $   48000  14/27       -$21680
  玩家014     35筆   $   47500  9/26       -$25140
  玩家013     42筆   $   58100  9/33       -$25900
  玩家015     33筆   $   43200  5/28       -$26400
  玩家018     37筆   $   48900  8/29       -$29420
  玩家029     47筆   $   57300  10/37       -$31740
  玩家025     40筆   $   64700  11/29       -$32420
  玩家021     44筆   $   54600  6/38       -$35240
  玩家020     33筆   $   58300  7/26       -$36300
  玩家004     53筆   $   70900  17/36       -$36380
  玩家002     43筆   $   67600  7/36       -$38240
  玩家011     36筆   $   60900  6/30       -$38540
  玩家024     36筆   $   56900  8/28       -$38940
  玩家019     37筆   $   60300  8/29       -$40420
  玩家027     32筆   $   57400  5/27       -$41200
  玩家017     50筆   $   81900  12/38       -$41700

────────────────────────────────────────────────────────────
【詳細下注記錄】
────────────────────────────────────────────────────────────
  時間      期數          玩家        目標    金額      結果    損益
  上午11:47:33  01160708  玩家024    21  $ 5000  未中    -$5000
  上午11:47:34  01160708  玩家008    34  $ 2000  未中    -$2000
  上午11:47:34  01160708  玩家030    25  $ 5000  未中    -$5000
  上午11:47:34  01160708  玩家019     大  $ 2000  未中    -$2000
  上午11:47:34  01160708  玩家024     大  $ 2000  未中    -$2000
  上午11:47:34  01160708  玩家013     小  $ 1000  中獎    +$1000
  上午11:47:35  01160708  玩家017     大  $ 1000  未中    -$1000
  上午11:47:35  01160708  玩家027    28  $ 1000  未中    -$1000
  上午11:47:35  01160708  玩家010    29  $ 1000  未中    -$1000
  上午11:47:35  01160708  玩家021     藍  $  200  中獎  +$359.99999999999994
  上午11:47:35  01160708  玩家016     藍  $  100  中獎  +$179.99999999999997
  上午11:47:35  01160708  玩家005    13  $  500  未中     -$500
  上午11:47:36  01160708  玩家011     藍  $ 2000  中獎  +$3599.9999999999995
  上午11:47:36  01160708  玩家024    22  $ 5000  未中    -$5000
  上午11:47:36  01160708  玩家016    32  $  500  未中     -$500
  上午11:47:36  01160708  玩家011    05  $  200  未中     -$200
  上午11:47:37  01160708  玩家007     雙  $  100  未中     -$100
  上午11:47:37  01160708  玩家010     單  $ 5000  中獎    +$5000
  上午11:47:37  01160708  玩家004     單  $ 2000  中獎    +$2000
  上午11:47:38  01160708  玩家022     大  $  200  未中     -$200
  上午11:47:38  01160708  玩家008    35  $ 5000  未中    -$5000
  上午11:47:38  01160708  玩家019     雙  $  100  未中     -$100
  上午11:47:38  01160708  玩家017    11  $  200  未中     -$200
  上午11:47:38  01160708  玩家017     大  $ 2000  未中    -$2000
  上午11:47:39  01160708  玩家019    37  $  100  未中     -$100
  上午11:47:39  01160708  玩家006     小  $  500  中獎     +$500
  上午11:47:39  01160708  玩家013     小  $  100  中獎     +$100
  上午11:47:39  01160708  玩家027     雙  $ 1000  未中    -$1000
  上午11:47:39  01160708  玩家011     大  $ 2000  未中    -$2000
  上午11:47:39  01160708  玩家014     大  $  500  未中     -$500
  上午11:47:40  01160708  玩家029     單  $ 2000  中獎    +$2000
  上午11:47:40  01160708  玩家002     雙  $ 2000  未中    -$2000
  上午11:47:40  01160708  玩家016    09  $ 2000  中獎   +$70000
  上午11:47:40  01160708  玩家004     小  $ 2000  中獎    +$2000
  上午11:47:41  01160708  玩家021     小  $  500  中獎     +$500
  上午11:47:41  01160708  玩家010    09  $  500  中獎   +$17500
  上午11:47:41  01160708  玩家020    07  $ 5000  未中    -$5000
  上午11:47:41  01160708  玩家012     小  $ 2000  中獎    +$2000
  上午11:47:42  01160708  玩家021    21  $  200  未中     -$200
  上午11:47:42  01160708  玩家021     小  $ 1000  中獎    +$1000
  上午11:47:42  01160708  玩家011     大  $ 2000  未中    -$2000
  上午11:47:42  01160708  玩家014     綠  $  100  未中     -$100
  上午11:47:43  01160708  玩家013     綠  $ 1000  未中    -$1000
  上午11:47:43  01160708  玩家008     藍  $  500  中獎  +$899.9999999999999
  上午11:47:43  01160708  玩家013     紅  $  100  未中     -$100
  上午11:47:43  01160708  玩家022    10  $ 2000  未中    -$2000
  上午11:47:44  01160708  玩家007     紅  $ 1000  未中    -$1000
  上午11:47:44  01160708  玩家002    27  $  100  未中     -$100
  上午11:47:45  01160708  玩家023     單  $ 1000  中獎    +$1000
  上午11:47:45  01160708  玩家025     單  $ 2000  中獎    +$2000
  上午11:47:45  01160708  玩家009     雙  $ 1000  未中    -$1000
  上午11:47:46  01160708  玩家017    01  $  500  未中     -$500
  上午11:47:46  01160708  玩家006     藍  $ 1000  中獎  +$1799.9999999999998
  上午11:47:46  01160708  玩家019    18  $  500  未中     -$500
  上午11:47:46  01160708  玩家018     綠  $  100  未中     -$100
  上午11:47:47  01160708  玩家016     雙  $ 5000  未中    -$5000
  上午11:47:47  01160708  玩家020     大  $ 1000  未中    -$1000
  上午11:47:47  01160708  玩家007     雙  $ 5000  未中    -$5000
  上午11:47:47  01160708  玩家001     小  $ 1000  中獎    +$1000
  上午11:47:48  01160708  玩家025    05  $ 5000  未中    -$5000
  上午11:47:49  01160708  玩家025     小  $  200  中獎     +$200
  上午11:47:49  01160708  玩家002    36  $ 1000  未中    -$1000
  上午11:47:49  01160708  玩家010     單  $  200  中獎     +$200
  上午11:47:50  01160708  玩家007     單  $  200  中獎     +$200
  上午11:47:51  01160708  玩家024    08  $  100  未中     -$100
  上午11:47:52  01160708  玩家001     大  $ 5000  未中    -$5000
  上午11:47:52  01160708  玩家004    16  $  100  未中     -$100
  上午11:48:13  01160709  玩家028     藍  $ 1000  未中    -$1000
  上午11:48:14  01160709  玩家020    39  $  200  未中     -$200
  上午11:48:15  01160709  玩家015     大  $  100  中獎     +$100
  上午11:48:15  01160709  玩家011     單  $ 2000  未中    -$2000
  上午11:48:16  01160709  玩家017     小  $  200  未中     -$200
  上午11:48:17  01160709  玩家005     大  $ 2000  中獎    +$2000
  上午11:48:17  01160709  玩家010    36  $  500  未中     -$500
  上午11:48:18  01160709  玩家006     單  $ 2000  未中    -$2000
  上午11:48:19  01160709  玩家012     藍  $ 1000  未中    -$1000
  上午11:48:19  01160709  玩家010     小  $ 2000  未中    -$2000
  上午11:48:20  01160709  玩家010     藍  $  100  未中     -$100
  上午11:48:20  01160709  玩家029     綠  $  200  中獎  +$359.99999999999994
  上午11:48:20  01160709  玩家001     小  $ 5000  未中    -$5000
  上午11:48:21  01160709  玩家028    06  $ 1000  未中    -$1000
  上午11:48:21  01160709  玩家011     綠  $  200  中獎  +$359.99999999999994
  上午11:48:21  01160709  玩家005     大  $ 2000  中獎    +$2000
  上午11:48:21  01160709  玩家006    13  $  100  未中     -$100
  上午11:48:22  01160709  玩家003     大  $ 5000  中獎    +$5000
  上午11:48:22  01160709  玩家005    20  $  500  未中     -$500
  上午11:48:23  01160709  玩家004    17  $ 5000  未中    -$5000
  上午11:48:23  01160709  玩家021     小  $ 1000  未中    -$1000
  上午11:48:23  01160709  玩家007     單  $  500  未中     -$500
  上午11:48:24  01160709  玩家012     單  $ 5000  未中    -$5000
  上午11:48:24  01160709  玩家006    35  $  500  未中     -$500
  上午11:48:24  01160709  玩家030    09  $ 1000  未中    -$1000
  上午11:48:24  01160709  玩家016    18  $ 1000  未中    -$1000
  上午11:48:24  01160709  玩家024    17  $ 2000  未中    -$2000
  上午11:48:25  01160709  玩家005     小  $  200  未中     -$200
  上午11:48:25  01160709  玩家018     紅  $  500  未中     -$500
  上午11:48:25  01160709  玩家007     雙  $  100  中獎     +$100
  上午11:48:25  01160709  玩家003    22  $ 1000  未中    -$1000
  上午11:48:25  01160709  玩家007     紅  $  100  未中     -$100
  上午11:48:26  01160709  玩家012     雙  $  100  中獎     +$100
  上午11:48:26  01160709  玩家011    32  $ 5000  未中    -$5000
  上午11:48:26  01160709  玩家019    02  $  100  未中     -$100
  上午11:48:26  01160709  玩家024     小  $  100  未中     -$100
  上午11:48:27  01160709  玩家023     小  $ 1000  未中    -$1000
  上午11:48:27  01160709  玩家022     藍  $  500  未中     -$500
  上午11:48:27  01160709  玩家005    17  $  200  未中     -$200
  上午11:48:28  01160709  玩家004     大  $ 5000  中獎    +$5000
  上午11:48:28  01160709  玩家011    17  $  200  未中     -$200
  上午11:48:28  01160709  玩家016    23  $ 1000  未中    -$1000
  上午11:48:29  01160709  玩家018    19  $  200  未中     -$200
  上午11:48:29  01160709  玩家012    05  $ 1000  未中    -$1000
  上午11:48:29  01160709  玩家026    22  $ 1000  未中    -$1000
  上午11:48:29  01160709  玩家029     藍  $ 5000  未中    -$5000
  上午11:48:30  01160709  玩家011    11  $ 2000  未中    -$2000
  上午11:48:30  01160709  玩家008    23  $ 1000  未中    -$1000
  上午11:48:30  01160709  玩家021     藍  $ 5000  未中    -$5000
  上午11:48:30  01160709  玩家028     單  $ 5000  未中    -$5000
  上午11:48:30  01160709  玩家018    13  $ 2000  未中    -$2000
  上午11:48:31  01160709  玩家030     雙  $ 5000  中獎    +$5000
  上午11:48:31  01160709  玩家007     小  $ 5000  未中    -$5000
  上午11:48:31  01160709  玩家027     大  $ 5000  中獎    +$5000
  上午11:48:31  01160709  玩家022     單  $ 1000  未中    -$1000
  上午11:48:32  01160709  玩家014    33  $  100  未中     -$100
  上午11:48:32  01160709  玩家020     紅  $  500  未中     -$500
  上午11:48:32  01160709  玩家001     大  $ 2000  中獎    +$2000
  上午11:48:33  01160709  玩家005    35  $ 5000  未中    -$5000
  上午11:48:33  01160709  玩家009     藍  $ 2000  未中    -$2000
  上午11:48:33  01160709  玩家018     大  $ 1000  中獎    +$1000
  上午11:48:33  01160709  玩家003     綠  $  200  中獎  +$359.99999999999994
  上午11:48:33  01160709  玩家015     紅  $ 2000  未中    -$2000
  上午11:48:34  01160709  玩家003    22  $ 2000  未中    -$2000
  上午11:48:34  01160709  玩家008     綠  $  200  中獎  +$359.99999999999994
  上午11:48:34  01160709  玩家011    05  $ 1000  未中    -$1000
  上午11:48:35  01160709  玩家018     紅  $ 5000  未中    -$5000
  上午11:48:35  01160709  玩家019    17  $ 1000  未中    -$1000
  上午11:48:35  01160709  玩家013     小  $  100  未中     -$100
  上午11:48:35  01160709  玩家028     綠  $ 2000  中獎  +$3599.9999999999995
  上午11:48:36  01160709  玩家027     大  $  100  中獎     +$100
  上午11:48:36  01160709  玩家029     單  $  500  未中     -$500
  上午11:48:36  01160709  玩家004     大  $  500  中獎     +$500
  上午11:48:37  01160709  玩家027    12  $ 5000  未中    -$5000
  上午11:48:37  01160709  玩家025     小  $ 5000  未中    -$5000
  上午11:48:38  01160709  玩家002     小  $ 5000  未中    -$5000
  上午11:48:38  01160709  玩家020     小  $  500  未中     -$500
  上午11:48:38  01160709  玩家015     小  $  200  未中     -$200
  上午11:48:39  01160709  玩家019     小  $ 2000  未中    -$2000
  上午11:48:39  01160709  玩家021    14  $  200  未中     -$200
  上午11:48:39  01160709  玩家013     單  $  200  未中     -$200
  上午11:48:39  01160709  玩家028     單  $  100  未中     -$100
  上午11:48:40  01160709  玩家012    24  $  100  未中     -$100
  上午11:48:40  01160709  玩家021     藍  $  200  未中     -$200
  上午11:48:40  01160709  玩家007     紅  $ 5000  未中    -$5000
  上午11:48:40  01160709  玩家016    26  $ 2000  未中    -$2000
  上午11:48:41  01160709  玩家029    20  $ 2000  未中    -$2000
  上午11:48:41  01160709  玩家004     綠  $  200  中獎  +$359.99999999999994
  上午11:48:42  01160709  玩家020     小  $ 5000  未中    -$5000
  上午11:48:42  01160709  玩家016    33  $  500  未中     -$500
  上午11:48:43  01160709  玩家004    38  $ 5000  未中    -$5000
  上午11:48:43  01160709  玩家026    12  $  200  未中     -$200
  上午11:48:44  01160709  玩家006     綠  $ 1000  中獎  +$1799.9999999999998
  上午11:48:44  01160709  玩家018     小  $  500  未中     -$500
  上午11:48:44  01160709  玩家026     綠  $ 5000  中獎    +$9000
  上午11:48:45  01160709  玩家030     單  $  200  未中     -$200
  上午11:48:45  01160709  玩家011    25  $ 1000  未中    -$1000
  上午11:48:45  01160709  玩家027     小  $ 5000  未中    -$5000
  上午11:48:45  01160709  玩家017     藍  $  500  未中     -$500
  上午11:48:46  01160709  玩家016     大  $  200  中獎     +$200
  上午11:48:46  01160709  玩家006    34  $  200  中獎    +$7000
  上午11:48:46  01160709  玩家026    27  $ 5000  未中    -$5000
  上午11:48:48  01160709  玩家004    01  $  100  未中     -$100
  上午11:48:48  01160709  玩家005    03  $ 2000  未中    -$2000
  上午11:48:48  01160709  玩家008    02  $  100  未中     -$100
  上午11:48:49  01160709  玩家029    13  $  100  未中     -$100
  上午11:48:49  01160709  玩家010    37  $ 5000  未中    -$5000
  上午11:48:49  01160709  玩家004    03  $  500  未中     -$500
  上午11:48:49  01160709  玩家020     小  $  100  未中     -$100
  上午11:48:50  01160709  玩家006     藍  $ 1000  未中    -$1000
  上午11:48:50  01160709  玩家023     大  $  500  中獎     +$500
  上午11:48:50  01160709  玩家024    16  $ 2000  未中    -$2000
  上午11:48:50  01160709  玩家030     小  $  200  未中     -$200
  上午11:48:51  01160709  玩家007    18  $  500  未中     -$500
  上午11:48:51  01160709  玩家005     紅  $  100  未中     -$100
  上午11:48:51  01160709  玩家027    22  $  100  未中     -$100
  上午11:49:14  01160710  玩家030    10  $ 1000  未中    -$1000
  上午11:49:15  01160710  玩家026     藍  $ 5000  未中    -$5000
  上午11:49:15  01160710  玩家004    30  $  500  未中     -$500
  上午11:49:15  01160710  玩家013    06  $  500  未中     -$500
  上午11:49:16  01160710  玩家029    39  $ 2000  未中    -$2000
  上午11:49:16  01160710  玩家008     大  $  100  中獎     +$100
  上午11:49:16  01160710  玩家029    32  $  100  未中     -$100
  上午11:49:16  01160710  玩家004     綠  $  200  未中     -$200
  上午11:49:17  01160710  玩家019     雙  $  200  未中     -$200
  上午11:49:17  01160710  玩家010    10  $  100  未中     -$100
  上午11:49:17  01160710  玩家020    30  $  500  未中     -$500
  上午11:49:18  01160710  玩家019     綠  $  500  未中     -$500
  上午11:49:18  01160710  玩家012    37  $  100  未中     -$100
  上午11:49:18  01160710  玩家014     雙  $ 2000  未中    -$2000
  上午11:49:19  01160710  玩家005     單  $  100  中獎     +$100
  上午11:49:20  01160710  玩家021     小  $  200  未中     -$200
  上午11:49:20  01160710  玩家008    05  $ 5000  未中    -$5000
  上午11:49:22  01160710  玩家002    16  $ 1000  未中    -$1000
  上午11:49:22  01160710  玩家009    33  $  500  未中     -$500
  上午11:49:23  01160710  玩家023    15  $  100  未中     -$100
  上午11:49:23  01160710  玩家012     藍  $  200  未中     -$200
  上午11:49:24  01160710  玩家022    22  $  500  未中     -$500
  上午11:49:24  01160710  玩家019     小  $  500  未中     -$500
  上午11:49:24  01160710  玩家007    39  $  100  未中     -$100
  上午11:49:24  01160710  玩家010    03  $  100  未中     -$100
  上午11:49:25  01160710  玩家006     雙  $ 1000  未中    -$1000
  上午11:49:25  01160710  玩家017    13  $ 2000  未中    -$2000
  上午11:49:25  01160710  玩家002    02  $ 2000  未中    -$2000
  上午11:49:26  01160710  玩家023    39  $ 1000  未中    -$1000
  上午11:49:26  01160710  玩家025     小  $  500  未中     -$500
  上午11:49:26  01160710  玩家023    15  $  500  未中     -$500
  上午11:49:26  01160710  玩家004     紅  $  500  中獎  +$899.9999999999999
  上午11:49:27  01160710  玩家005     紅  $  100  中獎  +$179.99999999999997
  上午11:49:27  01160710  玩家014     藍  $  200  未中     -$200
  上午11:49:27  01160710  玩家012    24  $ 2000  未中    -$2000
  上午11:49:28  01160710  玩家021    28  $  100  未中     -$100
  上午11:49:28  01160710  玩家002     紅  $  200  中獎  +$359.99999999999994
  上午11:49:28  01160710  玩家017    37  $  500  未中     -$500
  上午11:49:29  01160710  玩家029     小  $ 2000  未中    -$2000
  上午11:49:29  01160710  玩家022    19  $  100  未中     -$100
  上午11:49:29  01160710  玩家002     雙  $  200  未中     -$200
  上午11:49:30  01160710  玩家024     藍  $ 5000  未中    -$5000
  上午11:49:30  01160710  玩家028     單  $  100  中獎     +$100
  上午11:49:31  01160710  玩家027     綠  $ 5000  未中    -$5000
  上午11:49:32  01160710  玩家025     綠  $  100  未中     -$100
  上午11:49:32  01160710  玩家030    11  $ 1000  未中    -$1000
  上午11:49:33  01160710  玩家017     小  $  500  未中     -$500
  上午11:49:33  01160710  玩家004     雙  $ 2000  未中    -$2000
  上午11:49:33  01160710  玩家013     雙  $ 5000  未中    -$5000
  上午11:49:34  01160710  玩家008     大  $  200  中獎     +$200
  上午11:49:34  01160710  玩家027    24  $ 2000  未中    -$2000
  上午11:49:35  01160710  玩家005     單  $ 1000  中獎    +$1000
  上午11:49:35  01160710  玩家019    23  $ 1000  未中    -$1000
  上午11:49:35  01160710  玩家030     單  $ 2000  中獎    +$2000
  上午11:49:36  01160710  玩家025     大  $ 2000  中獎    +$2000
  上午11:49:36  01160710  玩家024    30  $  100  未中     -$100
  上午11:49:36  01160710  玩家023    38  $  500  未中     -$500
  上午11:49:37  01160710  玩家019     綠  $ 5000  未中    -$5000
  上午11:49:37  01160710  玩家002     大  $  500  中獎     +$500
  上午11:49:38  01160710  玩家015     綠  $ 5000  未中    -$5000
  上午11:49:38  01160710  玩家005     雙  $  200  未中     -$200
  上午11:49:39  01160710  玩家023     小  $ 1000  未中    -$1000
  上午11:49:39  01160710  玩家024     單  $ 5000  中獎    +$5000
  上午11:49:39  01160710  玩家025    39  $ 2000  未中    -$2000
  上午11:49:39  01160710  玩家003     單  $  500  中獎     +$500
  上午11:49:39  01160710  玩家009    11  $  500  未中     -$500
  上午11:49:40  01160710  玩家026    18  $  200  未中     -$200
  上午11:49:40  01160710  玩家007     藍  $  200  未中     -$200
  上午11:49:40  01160710  玩家027    06  $  200  未中     -$200
  上午11:49:40  01160710  玩家020    32  $  100  未中     -$100
  上午11:49:41  01160710  玩家026    31  $  200  未中     -$200
  上午11:49:41  01160710  玩家023     單  $ 2000  中獎    +$2000
  上午11:49:41  01160710  玩家029    08  $ 5000  未中    -$5000
  上午11:49:42  01160710  玩家006     紅  $ 2000  中獎  +$3599.9999999999995
  上午11:49:42  01160710  玩家030     綠  $ 1000  未中    -$1000
  上午11:49:42  01160710  玩家010    20  $  100  未中     -$100
  上午11:49:43  01160710  玩家024     小  $  200  未中     -$200
  上午11:49:43  01160710  玩家011     單  $  100  中獎     +$100
  上午11:49:43  01160710  玩家015     小  $  100  未中     -$100
  上午11:49:43  01160710  玩家016     單  $ 1000  中獎    +$1000
  上午11:49:44  01160710  玩家023    03  $  500  未中     -$500
  上午11:49:45  01160710  玩家029    09  $ 1000  未中    -$1000
  上午11:49:45  01160710  玩家006    30  $  500  未中     -$500
  上午11:49:45  01160710  玩家021     小  $  100  未中     -$100
  上午11:49:45  01160710  玩家020    38  $  500  未中     -$500
  上午11:49:45  01160710  玩家025     綠  $  500  未中     -$500
  上午11:49:46  01160710  玩家015     綠  $ 1000  未中    -$1000
  上午11:49:47  01160710  玩家006     大  $ 2000  中獎    +$2000
  上午11:49:47  01160710  玩家010     大  $  200  中獎     +$200
  上午11:49:48  01160710  玩家007     小  $  100  未中     -$100
  上午11:49:49  01160710  玩家004     綠  $  500  未中     -$500
  上午11:49:49  01160710  玩家020    27  $ 5000  未中    -$5000
  上午11:49:49  01160710  玩家029    36  $ 5000  未中    -$5000
  上午11:49:51  01160710  玩家029     單  $  500  中獎     +$500
  上午11:49:51  01160710  玩家006    32  $  100  未中     -$100
  上午11:49:52  01160710  玩家002    32  $  200  未中     -$200
  上午11:49:52  01160710  玩家011    33  $ 5000  未中    -$5000
  上午11:50:14  01160711  玩家025     單  $ 2000  未中    -$2000
  上午11:50:14  01160711  玩家029     紅  $  100  未中     -$100
  上午11:50:15  01160711  玩家025    16  $ 2000  未中    -$2000
  上午11:50:16  01160711  玩家002     小  $  500  未中     -$500
  上午11:50:16  01160711  玩家005     紅  $ 2000  未中    -$2000
  上午11:50:16  01160711  玩家022     小  $  500  未中     -$500
  上午11:50:17  01160711  玩家029    23  $  200  未中     -$200
  上午11:50:17  01160711  玩家015    14  $  500  未中     -$500
  上午11:50:17  01160711  玩家001    34  $ 5000  未中    -$5000
  上午11:50:18  01160711  玩家004     雙  $  200  中獎     +$200
  上午11:50:18  01160711  玩家019     單  $ 1000  未中    -$1000
  上午11:50:18  01160711  玩家007    07  $  500  未中     -$500
  上午11:50:19  01160711  玩家002     單  $  200  未中     -$200
  上午11:50:19  01160711  玩家017     雙  $ 2000  中獎    +$2000
  上午11:50:20  01160711  玩家016     小  $ 2000  未中    -$2000
  上午11:50:20  01160711  玩家015    07  $  100  未中     -$100
  上午11:50:20  01160711  玩家010    13  $  500  未中     -$500
  上午11:50:21  01160711  玩家011    01  $ 2000  未中    -$2000
  上午11:50:21  01160711  玩家016     大  $  100  中獎     +$100
  上午11:50:21  01160711  玩家022    02  $  100  未中     -$100
  上午11:50:22  01160711  玩家020     綠  $ 1000  中獎  +$1799.9999999999998
  上午11:50:22  01160711  玩家028    39  $  500  未中     -$500
  上午11:50:23  01160711  玩家021    26  $ 5000  未中    -$5000
